#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	SNP cluster	Min-same	Min-diff	Host	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
E.coli and Shigella	KCJK6449		PDT000152103.2	2016-10-12T18:25:53Z	USA:FL	feces	environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN05859957	PDG000000004.2285	Escherichia coli				astA=PARTIAL,cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL_END_OF_CONTIG,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016-06-01	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	FLUFL	3.2.3	2019-10-30.1	NUCLEOTIDE	PRJNA298331		107285	205	5248593	PAIRED	ILLUMINA	SRR4417893	CFSAN	2016-10-12T17:57:39Z	562			acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE				562		
E.coli and Shigella	KCJK6447		PDT000152104.2	2016-10-12T18:25:53Z	USA:FL	feces	environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN05859958	PDG000000004.2285	Escherichia coli				astA=PARTIAL,cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL_END_OF_CONTIG,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=PARTIAL_END_OF_CONTIG,ybtP=COMPLETE,ybtQ=COMPLETE	2016-06-01	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	FLUFL	3.2.3	2019-10-30.1	NUCLEOTIDE	PRJNA298331		99799	220	5346854	PAIRED	ILLUMINA	SRR4417894	CFSAN	2016-10-12T17:58:49Z	562			acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE				562		
E.coli and Shigella	KCJK6431		PDT000152106.2	2016-10-12T18:25:53Z	USA:FL	feces	environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN05859961	PDG000000004.2285	Escherichia coli				astA=PARTIAL,cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL_END_OF_CONTIG,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL_END_OF_CONTIG,nleB=COMPLETE,nleC=PARTIAL_END_OF_CONTIG,tccP=PARTIAL,tir=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016-06-01	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	FLUFL	3.2.3	2019-10-30.1	NUCLEOTIDE	PRJNA298331		81048	249	5242913	PAIRED	ILLUMINA	SRR4417897	CFSAN	2016-10-12T17:59:25Z	562			acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE				562		
E.coli and Shigella	KCJK6438		PDT000152107.2	2016-10-12T19:24:18Z	USA:FL	feces	environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN05859959	PDG000000004.2285	Escherichia coli				astA=PARTIAL,cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL_END_OF_CONTIG,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=PARTIAL_END_OF_CONTIG,ybtP=COMPLETE,ybtQ=COMPLETE	2016-06-01	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	FLUFL	3.2.3	2019-10-30.1	NUCLEOTIDE	PRJNA298331		110170	211	5252413	PAIRED	ILLUMINA	SRR4417895	CFSAN	2016-10-12T17:58:56Z	562			acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE				562		
E.coli and Shigella	KCJK6423		PDT000152108.2	2016-10-12T19:24:18Z	USA:FL	feces	environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN05859962	PDG000000004.2285	Escherichia coli				astA=PARTIAL,cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL_END_OF_CONTIG,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016-06-01	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	FLUFL	3.2.3	2019-10-30.1	NUCLEOTIDE	PRJNA298331		111219	209	5253883	PAIRED	ILLUMINA	SRR4417898	CFSAN	2016-10-12T18:01:45Z	562			acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE				562		
E.coli and Shigella	KCJK6411		PDT000152109.2	2016-10-12T19:24:18Z	USA:FL	feces	environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN05859963	PDG000000004.2285	Escherichia coli				astA=PARTIAL,cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL_END_OF_CONTIG,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=PARTIAL_END_OF_CONTIG,ybtP=COMPLETE,ybtQ=COMPLETE	2016-06-01	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	FLUFL	3.2.3	2019-10-30.1	NUCLEOTIDE	PRJNA298331		97859	198	5253702	PAIRED	ILLUMINA	SRR4417899	CFSAN	2016-10-12T18:02:20Z	562			acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE				562		
E.coli and Shigella	KCJK6317		PDT000270490.1	2017-12-05T20:02:10Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	1		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104572	PDG000000004.2285	Escherichia coli	GCA_002810655.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		92605	382	5360139						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIOT	PIOT00000000.1
E.coli and Shigella	KCJK6199		PDT000270491.1	2017-12-05T20:02:19Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	1		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104218	PDG000000004.2285	Escherichia coli	GCA_002810665.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		99113	349	5330691						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIOP	PIOP00000000.1
E.coli and Shigella	KCJK6272		PDT000270493.1	2017-12-05T20:03:05Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	1		Bos taurus	blaCMY=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE	SAMN08104571	PDG000000004.2285	Escherichia coli	GCA_002810705.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		101697	379	5363070						562		Contig	acrF=COMPLETE,blaCMY=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIOS	PIOS00000000.1
E.coli and Shigella	KCJK6265		PDT000270494.1	2017-12-05T20:03:57Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	1		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104570	PDG000000004.2285	Escherichia coli	GCA_002810735.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-09-22.2	COMBINED	PRJNA420036		96926	393	5359645						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIOR	PIOR00000000.1
E.coli and Shigella	KCJK6357		PDT000270495.1	2017-12-05T20:04:49Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104585	PDG000000004.2285	Escherichia coli	GCA_002810755.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL,tccP=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=PARTIAL_END_OF_CONTIG,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		83821	375	5353776						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIOW	PIOW00000000.1
E.coli and Shigella	KCJK6351		PDT000270497.1	2017-12-05T20:05:04Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104584	PDG000000004.2285	Escherichia coli	GCA_002810765.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL_END_OF_CONTIG,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL,tccP=PARTIAL,tir=COMPLETE,toxB=PARTIAL_END_OF_CONTIG,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		81305	383	5346971						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIOV	PIOV00000000.1
E.coli and Shigella	KCJK6390		PDT000270499.1	2017-12-05T20:06:08Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104646	PDG000000004.2285	Escherichia coli	GCA_002810835.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		84262	381	5399843						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIPB	PIPB00000000.1
E.coli and Shigella	KCJK6389		PDT000270500.1	2017-12-05T20:06:19Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	3		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104595	PDG000000004.2285	Escherichia coli	GCA_002810845.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		103621	345	5344892						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIPA	PIPA00000000.1
E.coli and Shigella	KCJK6405		PDT000270502.1	2017-12-05T20:07:20Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	2		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104775	PDG000000004.2285	Escherichia coli	GCA_002810875.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		88639	355	5332751						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIPE	PIPE00000000.1
E.coli and Shigella	KCJK6365		PDT000270504.1	2017-12-05T20:07:43Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	1		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104586	PDG000000004.2285	Escherichia coli	GCA_002810885.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL_END_OF_CONTIG,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		107445	337	5360274						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIOX	PIOX00000000.1
E.coli and Shigella	KCJK6400		PDT000270505.1	2017-12-05T20:08:43Z	USA: FL	fecal sample	environmental/other	PDS000008156.6	3		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08104698	PDG000000004.2285	Escherichia coli	GCA_002810955.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-07-16.2	COMBINED	PRJNA420036		84251	361	5434396						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIPD	PIPD00000000.1
E.coli and Shigella	KCJK6431		PDT000271761.1	2017-12-12T17:05:28Z	USA: FL		environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08118917	PDG000000004.2285	Escherichia coli	GCA_002834355.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL,tccP=PARTIAL,tir=COMPLETE,toxB=PARTIAL_END_OF_CONTIG,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	UFL	3.6.7	2020-01-06.1	COMBINED	PRJNA420036	29.74 N 82.26 W	92611	332	5340412						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIUQ	PIUQ00000000.1
E.coli and Shigella	KCJK6447		PDT000271763.1	2017-12-12T17:07:29Z	USA: FL		environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08118923	PDG000000004.2285	Escherichia coli	GCA_002834405.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	UFL	3.6.7	2020-01-06.1	COMBINED	PRJNA420036	29.74 N 82.26 W	102150	326	5447947						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIUT	PIUT00000000.1
E.coli and Shigella	KCJK6454		PDT000271764.1	2017-12-12T17:07:41Z	USA: FL		environmental/other	PDS000008156.6	1		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08118925	PDG000000004.2285	Escherichia coli	GCA_002834415.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	UFL	3.6.7	2020-01-06.1	COMBINED	PRJNA420036	29.74 N 82.26 W	105465	309	5345880						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIUV	PIUV00000000.1
E.coli and Shigella	KCJK6449		PDT000271765.1	2017-12-12T17:07:54Z	USA: FL		environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08118924	PDG000000004.2285	Escherichia coli	GCA_002834425.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	UFL	3.6.7	2020-01-06.1	COMBINED	PRJNA420036	29.74 N 82.26 W	111795	308	5344627						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIUU	PIUU00000000.1
E.coli and Shigella	KCJK6524		PDT000271766.1	2017-12-12T17:08:12Z	USA: FL		environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08120280	PDG000000004.2285	Escherichia coli	GCA_002834445.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=COMPLETE,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	UFL	3.6.7	2020-01-06.1	COMBINED	PRJNA420036	29.74 N 82.26 W	107494	319	5456684						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIUZ	PIUZ00000000.1
E.coli and Shigella	KCJK6605		PDT000271767.1	2017-12-12T17:09:05Z	USA: FL		environmental/other	PDS000008156.6	0		Bos taurus	blaCMY-2=COMPLETE,blaEC=COMPLETE	SAMN08120300	PDG000000004.2285	Escherichia coli	GCA_002834485.1			cif=COMPLETE,eae=COMPLETE,efa1=PARTIAL,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=COMPLETE,espI=COMPLETE,espJ=COMPLETE,espK=COMPLETE,espP=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,nleA=COMPLETE,nleA=PARTIAL,nleB=COMPLETE,nleC=PARTIAL,tccP=PARTIAL,tir=COMPLETE,toxB=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2016	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE	UFL	3.6.7	2020-01-06.1	COMBINED	PRJNA420036	29.74 N 82.26 W	107445	301	5357607						562		Contig	acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	SPAdes v. 3.0			562	PIVD	PIVD00000000.1
